File Name,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12
202s10,-368.2786,145.64763,9.0358715,7.976479,-4.463596,0.9867903,-25.568823,-7.137893,-13.363068,-2.337236,-11.516393,-7.5788994,-6.986241
207s16,-474.6822,126.05684,-14.915152,50.327248,-46.324684,37.833847,-38.870087,18.330332,-28.578474,18.40065,-21.762732,7.9661064,-14.8440075
276s41,-466.39987,159.98763,23.796919,6.050129,-5.2032638,1.9738969,-20.038,-7.2098236,-5.4349184,-8.596347,-8.813813,-3.766206,-5.0421267
228s11,-470.4055,210.75247,0.46616212,17.543238,-23.081974,14.261305,-20.857218,-13.341271,-4.9000907,0.40271723,-9.043477,-4.3591647,-2.1229818
232s15,-579.7383,213.15643,6.345452,37.299706,-35.449802,8.8378935,-8.566103,-2.9383569,-9.872805,-1.5421923,-5.4472537,-14.722742,1.079443
213s4,-471.15894,187.40753,16.530128,-11.469806,-9.986981,0.96307284,-12.811954,-24.466507,-8.252706,-0.0068424954,-12.059059,-10.296305,-4.878647
147s18,-600.90173,236.51921,-9.703354,28.728104,-32.96602,13.55118,8.865892,-19.935963,1.9240932,-12.631964,0.79122627,-3.2797422,-6.0560913
224s25,-571.4464,184.25336,37.629932,23.890411,-21.498466,11.007918,-8.814414,-1.8913534,-7.3936434,1.730675,-8.041379,0.2421931,-7.6295676
235s6,-357.54092,158.90254,1.1204118,13.03153,-1.0007317,-2.744701,-24.505573,-13.0121355,-6.7033086,-11.836523,-13.011961,-4.3639884,-7.2345304
144s9,-509.82822,177.7671,25.348661,12.170485,-11.829018,11.6201935,-18.81984,-0.6006359,-14.768133,4.5434923,-10.816099,-3.6301494,-9.185607
129s14,-505.414,193.10663,13.7344885,15.384726,-14.928266,20.575354,-14.071413,-12.45889,4.90597,-4.2930145,0.757347,-3.08092,-4.9107184
241s5,-437.5205,162.37671,11.441433,11.667793,5.4342566,3.7504184,-28.185884,-12.171648,-7.6745534,-6.9809937,-12.110814,-3.2323873,-4.6961403
143s16,-601.12103,224.80353,3.0855541,34.598145,-29.704735,13.707691,-7.8702717,-9.043631,-4.6645017,-5.372861,0.63879085,-5.589584,-7.7634063
111s17,-360.54556,161.61647,2.683887,28.728035,-6.079995,-6.3776875,3.3840418,-32.524387,-26.913233,10.444256,-16.901094,-3.8411365,-9.264099
160s21,-336.0631,162.27039,0.13133068,22.008793,-6.715593,15.34413,-23.969694,-15.972944,-3.770142,-3.464353,-8.42729,-3.1338408,-10.946782
223s44,-537.07294,196.83498,26.224014,14.045556,-16.871103,7.7597003,-7.7932825,-9.367067,-5.118504,-10.122532,-4.641425,-7.5631137,-4.780757
205s21,-376.06143,157.87482,4.5420284,20.951876,-21.518871,9.146476,-27.13827,-6.929239,-9.39327,-11.506239,-6.3451433,0.22106466,-8.120304
261s4,-344.22742,179.49158,-9.804806,19.078905,2.0008805,16.17854,-31.358536,-21.406042,-0.32116133,-6.6690745,-13.248143,3.6022584,-5.2672143
249s8,-431.53522,166.35645,13.885866,25.697384,-29.276384,15.658769,-9.173386,-17.467533,-3.401814,-3.136579,-14.898518,2.1838415,-1.4905723
244s20,-354.03156,119.14809,-13.632076,35.34312,-22.631418,21.52847,-24.60683,-0.10730307,-9.216165,3.3504739,-15.508544,1.7569478,-9.557376
247s19,-422.7082,194.1316,-6.301026,14.420891,-5.245221,6.855021,-20.063232,-16.063747,-12.468778,-3.8623495,-8.472676,-7.049044,-8.523229
175s11,-370.35663,144.18053,22.902964,24.352303,-13.434919,-20.646353,-7.0617933,-13.937079,-15.799031,-2.9861035,-17.549404,-3.0108955,-5.482748
119s37,-408.6085,153.26562,5.9989247,12.383892,4.627614,-6.8436666,-24.19066,-5.6448674,-10.784569,-7.3550944,-9.484127,-1.0928719,-11.437504
215s28,-448.99777,180.28519,22.997301,8.879639,-4.717948,10.955789,-18.329199,-5.1222568,-6.730697,-3.7777,-5.7638083,-6.4306145,-3.5918033
266s3,-387.0957,142.86926,19.902723,14.494102,-5.7516503,-8.392471,-12.496448,-14.143719,-9.222764,-4.5253096,-4.6886005,-6.3005295,-11.743011
103s1,-410.2995,169.46736,-0.03125525,20.112896,-12.123131,14.511529,-22.030891,-2.954905,-15.436755,3.3974056,-3.8591464,-5.963352,-5.5817275
178s5,-428.83054,156.87143,25.07998,22.70356,-12.608397,3.9506276,-8.70802,-10.204512,-6.4765596,-6.711763,-3.35194,-4.6865525,-9.902061
264s13,-436.8963,163.11572,6.354717,7.669916,-2.1426685,13.5933075,-12.391267,-15.36428,-7.008539,-0.40570506,-8.134337,-6.434184,-7.244247
235s19,-378.6195,167.34186,2.0975776,11.686888,-11.611974,2.9363441,-21.8071,-14.791026,-6.568838,-3.930995,-10.524258,-1.301371,-5.5064855
220s8,-440.1321,185.63608,-3.4724517,19.959433,-20.27993,14.6582985,-28.077738,-16.645231,-19.270031,4.4662023,-7.023728,-5.214201,-8.554094
149s7,-460.31995,157.65662,30.790016,16.223078,-25.76983,2.6285076,-5.3757615,-20.126125,-10.537359,0.35884663,-11.445169,-2.6195004,-10.957362
210s30,-589.59924,213.05061,13.672464,30.634098,-36.340263,19.93687,-11.7674,1.7219032,-7.066085,-1.5093715,1.6149257,-5.449497,-4.4474
259s13,-369.64365,158.44554,13.777243,12.317132,-4.254894,10.509476,-19.855488,-18.9274,-7.494401,-7.745692,-15.1234045,-5.5568085,-4.538101
143s21,-486.59177,168.45636,40.469967,6.9578924,-7.2962956,1.1597898,-9.989299,-13.120091,-4.587854,-4.8828063,-11.341871,-1.1537817,-6.610528
248s4,-334.19727,148.78468,6.0542016,10.310925,-4.9187,13.596235,-30.697203,-13.248928,-5.2801375,-11.673739,-11.607056,-5.237966,-7.682681
215s7,-494.307,181.17398,33.81295,-0.8567935,-11.1666,13.465832,-15.837945,-4.3310266,-3.4248266,-7.041498,-3.2354736,-7.405721,-0.8052626
257s5,-415.0525,135.9328,35.575806,11.699412,-7.073339,-1.5237736,-11.837844,-8.885081,-7.8176455,-3.8331468,-12.466278,-2.204675,-10.363475
227s28,-390.06683,148.73195,6.9858675,15.618299,-18.271164,4.435909,-15.687986,-14.789142,-6.192694,-7.2750335,-8.672852,-2.1509538,-12.428431
205s19,-363.20956,159.90884,13.755921,8.721219,-16.312187,9.482465,-36.440495,-11.891796,-11.156304,-14.3506155,-5.697676,-7.171173,-6.953456
223s18,-561.267,184.00467,24.499262,25.39193,-17.815561,6.8042474,-7.305694,1.3969469,-3.3694375,-2.3032532,-5.7404194,-1.9854673,-6.436496
124s10,-403.00705,133.55885,28.259457,13.219478,-7.314015,-3.0170648,-15.45293,-14.056437,-8.344529,-9.904708,-12.363039,-0.73216534,-10.521757
141s43,-423.57004,148.0169,-17.791504,49.90935,-47.53674,28.799263,-18.207857,11.239742,-17.361254,5.1466217,-12.889634,4.5356793,-12.73504
157s2,-534.91437,190.77019,25.714712,16.337656,-20.891035,22.954332,-15.020705,-5.421557,-11.025556,-0.3847414,-6.901315,-0.89680165,-8.795478
123s1,-436.12537,137.60233,32.920006,7.154749,-7.258409,15.554295,-4.901165,-11.566662,-4.9465275,-1.5433449,-4.2346888,-6.241601,-7.1863694
172s2,-376.87283,178.46568,23.548052,24.60011,-9.969018,-4.9155717,-6.7231293,-16.384308,-9.121464,1.9151329,-22.292017,3.304965,-0.8391932
155s5,-366.5764,155.99055,17.786802,24.379166,-1.2395097,-2.0108137,-23.041681,-20.9795,-8.095497,-8.183258,-19.132256,-1.0053228,-7.363011
169s15,-450.03812,160.43776,8.9725485,21.200504,-10.593145,0.8934855,-5.2988944,-10.393598,-12.650031,-1.1867343,-9.885484,-8.651965,-7.96263
160s6,-428.31577,178.56395,-3.705915,37.71234,-4.91485,18.877441,-17.39792,-20.739067,-12.0802,-1.6599524,-9.5061455,-8.947102,-10.58274
162s14,-313.61124,164.48412,-2.789476,14.552767,0.94779885,-3.0874984,-16.104746,-14.881746,-17.023056,-5.181463,-11.767536,-6.0872335,-1.6714787
183s8,-386.61304,145.7902,16.219116,12.005953,-8.304379,2.8320312,-15.007516,-13.604678,-13.27398,-2.2991173,-10.206133,-9.303218,-6.959134
153s46,-452.38626,176.73457,16.53274,29.124153,-20.21451,22.50344,-22.316023,-8.986102,-8.361175,1.5522296,-8.23364,0.25242722,-4.099451
157s29,-358.46365,148.68323,15.353107,17.131462,-13.351929,4.1365023,-21.335575,-22.4497,-4.2795014,-13.675465,-10.150568,2.8448732,-9.863843
229s15,-566.6707,192.61566,14.9505,26.564064,-33.167553,10.568195,-12.320938,-5.139234,-12.853717,0.497685,-9.359315,-2.0823035,-9.780008
165s30,-398.4583,169.78178,5.0107036,23.0695,-1.0525668,10.355364,-12.523782,-18.00477,-6.9652815,-6.281269,-11.413249,-4.1596427,-5.603819
176s9,-386.6999,157.03627,10.802177,18.256372,-8.679302,9.223834,-9.0122795,-21.532265,-3.5954409,0.4297642,-13.363278,-3.4157708,-7.553446
120s33,-428.58005,149.61569,19.507515,7.6401505,-5.610196,0.27288848,-11.222816,-13.331773,-10.781213,-4.154573,-6.734189,-6.321306,-9.572903
215s17,-479.1117,175.271,16.940462,19.904459,-5.9380126,16.836887,-25.764555,-4.655681,-1.4385555,-8.498422,-8.191867,-7.3706737,-5.2564845
137s13,-451.57782,145.06294,39.428402,7.888628,-13.174308,-2.8755226,-15.4410095,-13.662443,-4.8246937,-11.117737,-10.230105,-4.2012534,-6.7500076
113s15,-528.79047,181.057,22.534695,20.686098,-19.12782,10.398779,-8.03572,0.5217251,-11.799396,-3.1819434,-8.598127,0.4750198,-5.0993133
110s33,-462.89154,165.03108,2.1861084,29.08122,-20.7821,11.540499,-5.3026457,-9.495409,-10.25981,1.188319,-11.4882145,-2.6886127,-11.246557
245s15,-414.438,167.83134,22.29177,20.52467,5.5342813,2.7076747,-25.515007,-6.9371133,-8.26887,-12.987665,-2.8263993,-6.8198576,-13.181112
227s4,-392.9397,144.3729,30.877008,6.568889,-17.60273,11.516399,-19.994905,-14.688258,-9.204576,-3.052074,-8.260703,-4.1435847,-12.246259
282s1,-410.5581,156.571,21.387127,23.76581,-15.270362,0.09263892,-11.782651,-20.41602,-9.300783,-0.25589082,-17.755741,0.15500994,-6.298248
278s20,-437.48474,155.86086,30.962385,4.9639926,0.59074134,5.5395017,-19.580221,-12.809492,-6.6939974,-6.6997094,-12.873052,-7.0288634,-10.737361
131s10,-541.3747,168.6861,49.880276,9.413312,-12.665305,-1.4383557,-5.0659313,-6.3575974,-6.2786765,-6.4303026,-5.2191234,-5.254984,-5.16494
137s8,-393.5255,144.07236,17.487627,25.379332,-12.804256,4.671568,-28.951061,-14.129022,1.6827505,-14.867111,-11.870919,-1.6089517,-11.354663
235s15,-394.47507,190.31189,-4.334269,12.210264,-4.9145064,7.293379,-22.184013,-10.105356,-7.7925763,-4.5193577,-10.085958,-2.576545,-2.3443885
137s12,-438.7517,138.15746,38.910652,5.180019,-14.99241,2.1142075,-14.891374,-11.075611,-6.455014,-10.537583,-9.9887085,-4.940648,-7.014463
162s3,-322.8153,166.92496,-6.515037,19.182182,3.3134196,3.7319417,-17.352606,-21.42898,-14.564719,-4.1422176,-10.290711,-5.86003,-3.795071
203s4,-410.12738,146.04291,16.583553,5.7107553,-12.107541,6.1384006,-18.384003,-13.183987,-9.402932,-3.2752528,-9.213358,-4.647182,-6.640014
224s22,-450.09525,161.77621,31.145678,9.782451,-7.599932,16.45699,-10.778617,-18.713999,-8.488604,-2.0644584,-11.544102,-1.4592589,-5.279913
101s36,-498.4647,158.32042,38.57616,38.799313,-55.356888,34.554157,-6.31571,-9.226919,-3.427512,-0.5558662,-17.879454,6.601395,-7.0591617
147s21,-380.3856,171.97952,5.447464,24.38143,-4.917802,10.652643,-11.191422,-38.571087,-8.774488,7.7695665,-20.912096,4.128773,-4.758556
101s7,-440.89984,139.1879,35.39712,25.036074,-25.349194,25.323875,-24.386686,-12.561844,5.6712236,-12.956548,-7.983313,3.184738,-8.163227
158s10,-387.83643,167.08138,15.1835575,23.261293,-20.267876,7.088679,-4.710158,-18.113943,-10.978222,1.2287571,-20.578533,-1.0156496,-6.0870085
112s11,-373.80994,155.55025,10.607572,27.738108,8.30846,-0.39438847,-20.21638,-16.359282,-10.773098,-7.16789,-10.225553,-7.1831837,-4.7375574
172s18,-431.5741,170.48248,41.367653,15.825232,-12.732462,-1.1882503,-7.6250577,-12.997829,-6.672508,-2.8310986,-18.867985,0.96599686,-0.5462773
156s5,-393.3778,159.61797,14.073944,10.390171,-7.7145314,9.183223,-14.996989,-22.091404,-2.0103712,-1.2504156,-14.783473,1.1124483,-7.7245502
269s37,-387.92252,131.11816,8.467611,26.276138,2.5054648,-3.955309,-28.257011,2.9164965,-6.358248,-8.070902,-11.053432,-7.5993156,-7.4522386
151s24,-465.4232,146.13373,31.37118,20.85178,-30.839256,26.294682,-6.352856,-15.717657,-6.8726907,0.50949633,-5.206626,0.7947557,-7.9661107
153s35,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163s7,-333.2,142.85455,10.894414,16.669388,9.681851,-10.825444,-29.292427,-7.7310314,-16.595757,-11.900751,-14.991535,-6.946532,-6.5754814
233s3,-388.59644,141.91907,16.787016,22.540808,-3.245225,3.109955,-18.66227,-18.963274,-10.850345,-7.166372,-17.195286,-2.3704407,-4.7270937
112s9,-343.47424,152.75528,-4.2471247,26.849411,7.251467,-6.0496955,-19.550034,-15.623539,-18.03199,-3.894046,-8.431679,-10.243498,-2.4080791
269s74,-561.6805,208.51482,-1.4760435,41.15279,-23.503347,16.194292,-13.106858,-7.2600746,0.7726549,-3.7517788,2.2327302,-12.000069,1.1756862
154s17,-346.68665,167.00067,13.087812,11.805323,4.0387754,4.074963,-20.647215,-18.428392,-10.724937,-10.296078,-12.582739,-2.7639203,-1.7682843
230s17,-551.03784,203.28256,12.60538,27.624142,-22.432299,12.011619,-11.067896,-6.4546256,-2.0461273,-2.8054352,-2.3270056,-7.7646337,-2.3371844
141s3,-510.33588,159.87035,29.541143,20.766941,-24.935526,29.89093,-21.524147,-1.2557657,-19.829594,11.113621,-2.0418298,-4.330177,-10.817662
131s14,-503.52673,136.49182,51.035995,19.290653,-15.434956,-2.156133,-8.776512,-4.3664412,-3.9780993,-11.038499,-4.8750453,-8.446671,-7.454453
245s18,-420.75305,156.72044,28.680292,12.275622,-0.26940253,-2.8762689,-23.175722,-7.1227946,-6.7332735,-8.97365,-5.9672704,-4.537716,-9.499604
235s21,-433.2122,188.39609,0.6786548,15.256196,-14.416801,17.15201,-24.961998,-17.074663,-9.574891,0.24078105,-12.572163,-3.3646567,-4.357242
275s26,-498.87662,174.85878,55.847,-3.107355,-21.931326,0.28023645,4.4881716,-6.124144,-11.657128,-7.4367895,-7.2825046,-2.9215295,-5.8030334
260s7,-423.58603,165.52414,20.51064,4.302431,-14.387482,9.599942,-8.78556,-13.992419,-14.767963,3.2690942,-11.37904,1.0183383,-6.748299
137s21,-379.50793,145.85782,6.1823096,20.619398,-13.797068,-0.42933002,-27.899351,-12.436175,-3.604938,-9.94863,-11.201835,-4.0854077,-10.655923
272s7,-454.7673,157.36435,29.261395,17.704126,-8.650474,4.6380596,-8.087851,-8.301906,-4.7014046,-1.7366023,-8.490462,-4.598814,-7.3884497
201s19,-403.57162,201.60995,-24.19103,23.267027,-21.521711,7.835421,-12.104315,-24.500212,5.441892,-8.798394,-4.3461657,-4.650234,-10.378889
103s21,-360.68256,155.37387,0.3624063,14.531192,6.318146,-0.61141664,-24.297705,-6.07249,-15.348001,-3.09352,-7.5310493,-11.416159,-3.3731499
201s18,-544.46436,216.60078,13.059351,33.356293,-32.197617,18.55794,-8.420425,-10.550453,4.2123375,-8.244286,7.5804977,-13.313336,-4.146106
105s5,-401.1471,135.67006,23.627275,16.25067,-12.413052,0.12705661,-6.4181356,-14.057632,-7.7517853,-2.3909307,-6.534186,-3.4732974,-8.763045
233s24,-337.93933,150.35828,10.521015,13.7959175,-7.5574455,4.1729546,-25.988846,-18.29315,-11.735184,-16.505428,-20.09763,-1.3359175,-8.137241
229s1,-525.5995,162.13795,26.559612,28.933273,-36.022263,18.27681,-15.491141,-0.96002245,-15.492697,4.533519,-8.345619,2.6768878,-7.743835
269s6,-395.5031,150.41743,2.3945308,31.652071,-8.2605295,3.0906904,-40.169975,11.340045,-9.045349,-5.81022,-14.110257,-4.6602798,-7.438108
286s7,-343.32318,140.13153,13.54106,19.909958,-18.967184,-14.742952,-7.78455,-19.640778,-10.351073,-4.8001533,-10.391764,-5.338098,-8.415219
274s25,-428.59653,153.65729,0.9637094,19.97358,-18.311888,1.9536005,-10.656431,-22.208067,-6.410058,-5.16321,-14.12789,-3.3111026,-5.211697
229s3,-509.32248,169.67628,15.436066,14.849148,-21.4702,12.421059,-9.99153,-11.825012,-8.936595,-6.0257998,-5.3597503,1.3989464,-10.126678
126s2,-396.4519,156.39377,28.466835,19.133625,-13.393213,13.365224,-19.032663,-22.0402,3.900222,-11.306187,-11.450054,1.0079848,-15.338731
130s3,-408.0293,152.16362,24.726511,19.137348,-24.270588,1.8863863,-14.457652,-17.675196,-3.391888,-5.700653,-8.597708,-3.0395308,-8.988822
264s19,-509.6222,200.63936,9.759169,33.49709,-27.992142,10.939001,-9.2646055,-17.559286,-5.7716346,-6.5281534,-4.954045,-7.0023184,0.87568
218s11,-440.82666,147.5478,40.559467,12.526029,-18.111866,0.5287972,-2.6395836,-10.482678,-6.5510607,-6.356573,-6.107902,-4.421347,-11.631623
217s9,-497.61707,170.17107,45.46632,5.3567934,-14.770845,2.4275272,-7.0572314,-7.635823,-6.3655424,-12.461066,-5.1103873,-1.6038792,-5.8543215
216s15,-440.248,143.99823,34.086197,9.15575,-13.027312,0.61929536,-13.788868,-10.063341,-5.3466244,-10.254118,-7.3043094,-7.4587817,-7.9423585
172s8,-366.5774,158.01405,34.4742,26.526937,-16.57528,-7.680312,-1.7750797,-19.277262,-15.028437,-2.0314581,-20.063265,-0.78132915,-1.445071
148s19,-385.58932,146.80463,19.627398,1.8250781,-8.493727,1.1162051,-16.259764,-10.7865095,-10.357862,-8.005019,-3.2326763,-6.709459,-9.995081
252s16,-517.94794,145.68019,32.785587,8.700895,-7.8521037,4.5576653,-14.625589,-6.542904,-10.301791,-2.5529306,-3.5389457,-1.4902841,-11.5547495
272s12,-575.5694,217.74287,11.970189,31.464151,-27.13318,8.266047,-5.9592624,-1.8661098,-0.80962396,-9.64249,-2.2285404,-10.023462,-0.31327254
157s21,-392.37695,135.81749,2.7283828,39.38142,-33.27288,19.34771,-32.883827,-1.7259561,-22.260912,5.8068485,-12.906264,-1.0266974,-10.714345
107s2,-435.0581,136.38914,11.573443,30.686686,-20.864481,20.19735,-34.18562,-6.279631,-10.816768,-2.3571918,-15.661954,-0.32254586,-13.24997
153s2,-437.9021,165.6259,18.232058,22.655052,-10.273588,15.627229,-23.743475,-6.1036415,-2.1545699,-5.894242,-9.998365,-10.226688,-6.997159
213s19,-453.6893,182.02287,22.485937,11.820406,-19.706625,15.021332,-5.8585725,-27.634792,-2.9604063,-2.5081124,-6.9474096,-1.4405454,-8.344345
103s8,-507.84637,160.3228,38.79409,22.657621,-20.9696,13.371167,-12.9381695,-2.6155844,-10.488795,-1.2193664,-2.4860196,-8.463016,-5.2267585
229s20,-550.10175,170.64435,43.568745,4.4269834,-11.8637905,-0.979148,-7.739848,-9.164761,-9.942396,-3.236901,-6.0666475,-4.134704,-7.8066626
144s35,-429.82245,173.7161,13.000905,10.665436,-9.379012,13.605965,-14.073006,-27.8243,4.7753663,-7.4102736,-17.856424,8.213213,-15.358045
101s30,-400.94397,152.97786,33.174477,30.388767,-34.27606,-7.350637,1.2070993,-18.1529,-18.465826,-1.1633844,-5.708,-3.2343955,-14.757238
167s7,-381.9926,160.58632,6.307152,16.994171,-2.2696636,22.28054,-20.666178,-10.713176,-11.175831,-1.3199534,-10.764508,-5.934448,-5.771504
116s1,-365.15363,159.73932,1.9287709,21.191042,-18.27027,3.9015305,-22.142159,-14.204207,-16.496546,1.6064231,-6.0669823,4.590584,-7.644624
272s9,-488.78986,187.88493,30.929781,14.270324,-15.549633,0.7829053,-4.471181,-8.467238,-2.7272673,-5.338242,-5.7802615,-2.1931767,2.9689748
181s16,-345.21576,149.77444,-2.7385943,24.284994,6.720257,-12.490694,-24.796099,-11.858871,-18.493235,-4.655563,-25.161306,0.2923341,-5.967316
141s22,-493.60025,181.37889,9.608301,38.39612,-39.385696,25.922865,-8.797558,-10.764876,0.39851958,-1.4780327,-10.410803,-7.003461,-3.0170321
168s20,-367.0027,172.30405,4.118083,1.9144825,4.9194264,-1.8583682,-21.988329,-2.527743,-16.265465,-6.6296554,-12.952788,-4.476262,-0.7376822
117s36,-497.98618,185.75375,37.70473,3.7802048,-21.466507,9.461178,-0.5391955,-9.198732,-7.3650136,-7.1258516,-7.7542496,-4.1677294,-5.0132117
225s33,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116s17,-358.0813,164.34984,4.5828605,18.010656,-7.477461,-7.0311513,-15.309217,-22.403587,-8.320675,-5.992674,-9.161725,-0.4394168,-5.3803706
168s5,-370.77975,151.93657,6.496751,28.425177,-3.4699223,8.273723,-27.592571,-8.926306,-12.550636,-9.122677,-15.35741,-3.528957,-5.990537
110s34,-434.77164,159.92418,-2.256056,45.01295,-23.662102,19.45789,-19.203773,-5.03183,-13.291767,-0.3973185,-21.063574,-4.3969884,-14.868993
129s13,-467.1294,179.41711,20.79827,11.037529,-5.662433,19.521517,-16.271297,-11.792393,4.1564054,-7.792056,-9.900955,-3.7169955,-5.9764786
248s13,-451.07324,136.80292,39.83738,8.175216,-3.5552428,4.2278776,-11.649924,-9.80245,-3.1481023,-5.9422956,-7.763918,-5.229308,-6.980005
243s14,-332.96536,155.29295,3.0750449,28.791435,-7.4409924,2.892693,-24.081215,-12.263047,-4.944238,-9.1267395,-8.746312,0.52787846,-9.304588
154s24,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207s23,-452.57468,158.46579,25.414005,15.649331,-10.303982,16.904032,-18.868757,-15.976942,-11.530302,-1.9258277,-5.0759788,2.4129188,-7.544545
272s19,-449.79587,167.46422,28.265984,16.636879,-12.483672,5.3802795,-5.7848883,-22.040773,-2.685454,1.6923923,-8.305661,-0.23046985,-8.514359
248s12,-489.88403,163.70975,41.3344,4.78305,-6.7710075,5.268868,-8.581934,-5.524213,-4.2881813,-2.5120296,-3.4050548,-4.7552896,-4.6777244
147s10,-389.72214,160.28185,25.879097,10.2127285,-3.8301542,7.0950427,-10.286556,-27.96467,-5.811473,0.2383335,-12.420503,-2.2077048,-4.719432
260s16,-356.39508,154.69691,10.351965,10.34996,-16.600924,7.376675,-14.583831,-19.876787,-18.099277,-1.1489438,-10.189486,-3.2099752,-5.2076206
172s7,-352.91766,165.58318,26.220871,19.743446,-15.526574,-8.712052,-1.4114312,-20.427828,-18.490652,-5.1432247,-18.552568,-1.7919743,-1.3508289
165s5,-478.20053,187.15154,11.19833,21.605856,-18.302378,16.167898,-13.290036,-8.023905,-6.4841905,-2.586985,-7.669095,-3.413726,-10.247959
229s21,-524.45605,146.38478,40.481525,3.2871828,-14.059394,1.3792776,-9.545361,-9.544968,-9.871789,-4.869917,-4.475427,-3.753705,-7.044313
149s30,-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272s10,-398.24124,125.7523,33.577553,20.790464,-3.401574,-3.0883834,-7.6443834,-12.251373,-2.6624236,-0.51473033,-11.375891,-4.03885,-4.338396
165s20,-405.7423,179.2863,8.940561,10.613606,2.2945542,8.060713,-14.966807,-17.20967,-7.511164,-5.10677,-10.441932,-3.3786607,-4.643217
175s24,-359.7272,139.37796,24.38512,21.693436,-16.984335,-22.30449,-7.3341,-13.427617,-17.380327,-6.627308,-15.374195,-5.4246063,-8.69931
110s6,-504.58597,189.89922,1.9759027,32.95568,-28.263754,25.336927,-20.004969,-0.80965525,-10.857054,2.8732128,-9.03799,-6.062765,-10.717924
256s6,-369.1588,132.00127,8.024115,19.70686,-12.520447,-4.113045,-17.557508,-13.970182,-6.915776,-8.2214155,-8.219853,-4.3128886,-9.678964
241s16,-396.42975,131.74283,23.849163,16.838108,-1.2077929,12.371624,-26.526249,-17.09048,-5.565254,-7.8825107,-12.5658,-2.4510536,-5.6005263
246s14,-429.3674,175.28809,18.96456,12.955172,-14.69494,9.160329,-21.682926,-4.8838296,-16.963448,-1.2443261,-4.4842095,-7.5518208,-5.010735
259s25,-321.8563,139.53493,-5.181755,15.289903,-18.390436,2.0461273,-23.474665,-21.457586,0.03710096,-9.068625,-11.492964,2.428597,-19.007008
151s33,-410.40784,171.93481,10.916968,16.832409,-10.700936,14.511491,-14.095595,-30.133612,-0.448091,-4.1574206,-11.796709,-2.2192729,-9.060691
136s15,-406.86844,156.44269,1.9768137,19.251015,-2.6441114,10.32293,-9.131471,-14.550801,-2.2575526,-3.5087078,-8.505931,-1.0425664,-6.4760604
128s9,-297.4263,154.3808,-0.17727177,5.543768,6.0398865,2.1096942,-32.803738,-11.196291,-20.362429,-6.5111294,-22.35869,-10.179806,-1.9077696
138s18,-334.2831,157.166,-1.2544144,16.57456,-1.353241,-0.97634786,-18.46263,-15.696033,-15.301974,-6.1652927,-11.7216,-4.577777,-5.5808263
106s2,-367.98758,185.11247,12.325878,14.5497675,-9.047339,0.18459956,-2.1182919,-19.192816,-6.5766025,-3.5701048,-15.329618,-1.9980975,-3.906516
234s16,-552.6473,168.51015,33.870327,19.400768,-10.520916,-0.8443006,-18.132744,-8.4747715,-9.555203,-1.7843589,-13.591908,-3.3189924,-5.730103
218s14,-503.88135,153.29619,54.86453,1.9905424,-14.892338,3.3846495,-0.27749568,-9.62394,-4.270885,-8.504961,-5.8630795,-3.3205187,-8.232998
110s37,-409.90652,160.04987,9.380206,21.150345,-13.7710905,10.780764,-11.622062,-16.986038,-9.841457,-1.4473416,-10.870737,-6.3111105,-6.442799
155s12,-361.3071,151.52385,17.984,23.81309,0.30954927,-3.1798458,-22.37038,-22.63687,-7.081813,-10.754876,-20.527216,2.4336698,-9.15611
281s8,-424.75906,141.20352,33.026928,25.248075,-15.5477085,1.4749373,-6.221444,-21.147163,-10.057836,-1.7351747,-7.9013724,-1.273155,-14.489394
105s13,-551.9815,182.5792,12.297045,22.746878,-34.643143,31.38013,-22.394794,9.298337,-19.649294,9.317113,-12.968849,-9.105853,-11.602834
148s31,-457.54633,152.49802,-0.8815008,29.540676,-19.819937,27.823257,-32.962017,-7.0580873,-7.02092,-3.6414156,-5.8297195,-3.2070487,-10.510579
241s7,-449.4177,162.4767,14.531863,10.46924,7.129664,0.61511594,-26.198912,-7.5655336,-10.076677,-6.9668293,-11.136705,-2.2811007,-4.546124
201s4,-426.1623,158.90831,21.318727,12.998635,-4.5326304,2.520123,-11.193002,-21.991056,-8.028252,-2.706862,-7.091991,-4.6207676,-7.978293
181s12,-358.84332,157.60692,3.6595807,21.418728,0.24656907,-5.9020586,-17.635643,-11.861254,-12.996965,-3.5075192,-22.581615,-2.9970758,-5.5582895
210s1,-392.2374,170.63014,2.535941,7.4880896,10.08578,4.4857864,-23.040657,-11.809733,-7.0816493,-2.1419203,-15.936424,-5.974544,-0.25843683
115s22,-477.1139,208.56137,-15.484259,17.329275,-13.775778,15.977987,-23.008299,-16.751402,-10.798715,5.280135,-12.22572,4.9537253,-6.2580914
